"code","iso","country","CDA.ind.1995","CDA.ind.1996","CDA.ind.1997","CDA.ind.1998","CDA.ind.1999","CDA.ind.2000","CDA.ind.2001","CDA.ind.2002","CDA.ind.2003","CDA.ind.2004","CDA.ind.2005","CDA.ind.2006","CDA.ind.2007","CDA.ind.2008","CDA.ind.2009","CDA.ind.2010","CDA.ind.2011","CDA.ind.2012","CDA.ind.2013","CDA.ind.2014","CDA.ind.2015","CDA.ind.2016","CDA.ind.2017","CDA.ind.2018","CDA.ind.2019","CDA.ind.2020"
659,"KNA","Saint Kitts and Nevis",28.8666702408948,28.8666702408948,28.8666702408948,28.8666702408948,28.8666702408948,25.4633704987226,24.7913641191934,22.4738474161824,23.3404034693609,23.3184915410467,27.3367263034113,32.5918898176973,35.4139837575145,39.3130944750571,42.0457252949223,45.102040512677,47.4473378935261,48.7012692526489,50.1205286562931,48.8287093096415,50.06961497526,50.8513521669818,50.3138317022262,50.3138317022262,50.3138317022262,50.3138317022262
662,"LCA","Saint Lucia",12.0155273273757,12.0155273273757,12.0155273273757,12.0155273273757,12.0155273273757,19.9635263239521,27.8860652698418,37.7314635457656,44.1610663303691,48.4031785124723,47.3965868175485,45.6044040666943,45.1001489165055,45.5321508471514,47.2096693530112,47.5989827926281,45.463942058238,47.9249695289066,48.4324970211788,49.6553622337755,50.161481429346,50.6876895635691,50.6599485077258,50.6599485077258,50.6599485077258,50.6599485077258
670,"VCT","Saint Vincent and the Grenadines",4.7845772383556,4.7845772383556,4.7845772383556,4.7845772383556,4.7845772383556,10.7576227699715,16.2323620185328,22.9076868362386,25.439274822911,22.92410747599,22.2210795523818,24.5035427875067,29.3291830307865,30.0164491965198,22.318758010799,35.0797745155064,45.9460314189737,48.2777664997549,56.253367970907,59.7798701608928,62.892278227411,65.6861354846793,67.2406734944294,67.2406734944294,67.2406734944294,67.2406734944294
882,"WSM","Samoa",38.8995159565459,38.8995159565459,38.8995159565459,38.8995159565459,38.8995159565459,37.8340617710279,37.0922290711862,37.2221778114164,37.9191315295206,40.2258258136111,41.2729588220544,41.4724112161368,41.2088409939938,40.6183409982051,39.8460263137999,39.3733206278133,37.2691523079107,38.0469307054721,39.1211663940518,39.0945940227799,37.6587205075599,34.0399382959199,30.7892301593723,30.7892301593723,30.7892301593723,30.7892301593723
674,"SMR","San Marino",46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,46.1207644209644,48.0674380381918,50.4774514762993,56.0112954397008,58.2678586184217,59.5233673878634,59.7036202721337,59.2917953524959,59.250365964461,58.8173932161316,58.4885259354974,58.6905409532684,58.6905409532684,58.6905409532684,58.6905409532684
678,"STP","Sao Tome and Principe",56.2891192118667,56.2891192118667,56.2891192118667,56.2891192118667,56.2891192118667,56.2827775510138,54.1090479444854,48.4468656799737,40.6105321260368,31.5714393469808,23.9130640022639,16.6062548066493,13.1989999660468,13.8315308712693,15.7918358585486,19.9519810556161,25.0827670371284,26.7949686924955,28.6665424718368,30.2854752575866,28.7538242494869,26.4982870570032,27.263825456591,27.263825456591,27.263825456591,27.263825456591
682,"SAU","Saudi Arabia",61.896366580857,61.896366580857,61.896366580857,61.896366580857,61.896366580857,71.0650693255132,62.7550759733637,52.0257289552477,39.1877801327525,21.290437605376,15.2808899937663,6.58444520006272,12.0667465705981,19.9151626901399,27.2452435894489,25.5289275045637,28.144521885104,27.0365498916861,31.2654519669908,28.623302039026,27.9573881429778,26.7693052317979,32.8331503057633,32.8331503057633,32.8331503057633,32.8331503057633
686,"SEN","Senegal",53.7918573660518,53.7918573660518,53.7918573660518,53.7918573660518,53.7918573660518,54.1081878943534,50.3919287153228,46.0773303321018,39.3111890814811,30.4287564447506,24.3894363892919,26.3799761285231,32.2115619227241,39.5448390033477,49.8953501422752,42.0930349855325,33.1121943002179,28.459557851795,21.8071361277358,15.5973006718413,8.56330462312262,11.7454339095052,15.0139011156178,15.0139011156178,15.0139011156178,15.0139011156178
688,"SRB","Serbia",49.1267507687725,49.1267507687725,49.1267507687725,49.1267507687725,49.1267507687725,49.1267507687725,49.1267507687725,49.1267507687725,49.1267507687725,49.1267507687725,50.9815243403973,46.0509001407223,40.4043482549541,33.3658555379069,44.9051580144895,53.6498070315618,58.251785971742,67.8211279348629,75.9123936969184,82.86513320468,79.4336922630671,65.0184391098107,57.2277217801948,57.2277217801948,57.2277217801948,57.2277217801948
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,16.835211885679,31.404879831732,38.8133424907191,51.6771096830839,67.9384319402388,94.1407619583282,100,100,100,100,93.8639507265997,83.6827313399605,83.6827313399605,83.6827313399605,83.6827313399605
694,"SLE","Sierra Leone",60.4092345061557,60.4092345061557,60.4092345061557,60.4092345061557,60.4092345061557,59.6473279730562,56.0647562299099,46.7547385940392,37.077649459099,25.1546820846737,29.2136981375036,19.883332370552,20.3076504902899,24.9040434008446,37.8283793683718,45.7939542646776,40.0868333924576,30.8509600872374,17.6323637015707,6.22635677549073,9.8638513813582,5.11488201871921,7.86741044513651,7.86741044513651,7.86741044513651,7.86741044513651
702,"SGP","Singapore",49.3742092932949,49.3742092932949,49.3742092932949,49.3742092932949,49.3742092932949,53.6952443230715,57.4748787294515,61.1581705836775,80.7215134133951,88.7003033842111,100,100,100,100,68.5392684110584,45.5251954363204,29.98283785835,21.2738342485634,13.5801956101015,12.1587972869464,10.9256078277753,11.1485530955674,28.6542934011205,28.6542934011205,28.6542934011205,28.6542934011205
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",71.0545875534493,71.0545875534493,71.0545875534493,71.0545875534493,71.0545875534493,71.0545875534493,71.0545875534493,67.1177695861676,63.708392917612,63.6817131470182,60.853139460453,58.1600144149713,58.9295442623817,58.4052806507942,63.362375342206,67.4920034968811,70.3279625116422,74.3229595429635,75.5004639605263,79.1990373585472,79.6264667210748,75.1367256802332,68.9697302904767,68.9697302904767,68.9697302904767,68.9697302904767
705,"SVN","Slovenia",66.2160884541289,66.2160884541289,66.2160884541289,66.2160884541289,66.2160884541289,57.837476515802,53.0600947960234,54.2320169470824,55.0748138961419,55.1968531801698,55.0621137493687,53.5426878727593,50.8595964326537,48.3583053962241,50.7495140077362,54.8762546759966,57.4671077811721,60.1710976690748,63.7052826446833,68.019378701535,68.9105396725609,67.852044543987,70.8594408575126,70.8594408575126,70.8594408575126,70.8594408575126
90,"SLB","Solomon Islands",55.7933942535381,55.7933942535381,55.7933942535381,55.7933942535381,55.7933942535381,53.892673338891,50.8996496984367,49.0394147842895,47.3651232756779,47.1661056461472,47.2491881567279,47.2651514462158,45.7141439783637,44.6332263843716,42.1522675324798,41.0046420278252,40.0792969781193,40.5238614516292,41.2232892776728,43.1084840922162,45.2241797501097,44.3840806375883,41.8918607558943,41.8918607558943,41.8918607558943,41.8918607558943
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",42.3542986997841,42.3542986997841,42.3542986997841,42.3542986997841,42.3542986997841,43.3949665926357,44.9077778622892,50.420382429187,51.8249408861036,49.6981778108328,48.5323203508405,45.9364731504931,41.2843213421714,37.3822028400412,35.5293257173818,36.8993219202456,40.976918544426,48.0300409691186,52.1206271302277,52.1776831109524,55.6004723467299,57.0079939502306,58.2631685591793,58.2631685591793,58.2631685591793,58.2631685591793
410,"KOR","South Korea",25.0748453734544,25.0748453734544,25.0748453734544,25.0748453734544,25.0748453734544,27.3062522822236,31.3229643696261,35.8367124392324,38.8218892173979,40.8914130906115,43.1850572582616,43.7473307102526,41.8400198571668,46.0535174597602,49.0556037598657,45.941512495736,42.9526627444203,40.6947460654417,39.758009430815,39.5087124928148,41.2309820593402,43.6569963979182,45.4666448153888,45.4666448153888,45.4666448153888,45.4666448153888
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",43.6977118804395,43.6977118804395,43.6977118804395,43.6977118804395,43.6977118804395,40.8131704039867,38.3745601238588,35.133588673998,35.6901931245821,34.6573109455326,33.6459635917988,36.9572070732949,39.2341676248942,44.696664762418,52.6891264810678,60.2261224498465,69.0176931136407,74.3962681292632,76.2169767970655,69.8924219898009,62.8876542895782,64.0873121262348,64.3525941681304,64.3525941681304,64.3525941681304,64.3525941681304
144,"LKA","Sri Lanka",6.9891409279078,6.9891409279078,6.9891409279078,6.9891409279078,6.9891409279078,5.45707272845634,7.19384457311183,5.38691206343999,9.87378668155662,12.9553302722305,19.8279941032204,25.025811720078,30.366778492157,37.8025505708714,42.1024832733553,42.7996736277572,40.5155729889211,36.7809083468711,36.9537097034711,29.7882817366628,19.0462385186705,9.10071930665585,1.63152034784163,1.63152034784163,1.63152034784163,1.63152034784163
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",49.7337069987122,49.7337069987122,49.7337069987122,49.7337069987122,49.7337069987122,37.0459770015601,23.316343292333,8.20403824558227,8.57535806845829,0,0,0,0,0,0,0,12.9391500455501,22.7820291543207,30.7181673667813,33.7709881793426,39.0130067475597,44.4431385066914,44.3782911202357,44.3782911202357,44.3782911202357,44.3782911202357
740,"SUR","Suriname",50.9250523348777,50.9250523348777,50.9250523348777,50.9250523348777,50.9250523348777,54.1921984387888,51.5040370912011,63.3882258232062,80.4682359428573,94.531363239474,100,97.8788529278826,90.5459947220687,76.0283354029654,62.516572625576,45.0648684539693,32.4265143159952,30.2822566339361,36.7633545204159,43.0496076237191,44.7011566976111,43.976490273319,45.1692310302246,45.1692310302246,45.1692310302246,45.1692310302246
752,"SWE","Sweden",55.3512370713136,55.3512370713136,55.3512370713136,55.3512370713136,55.3512370713136,57.9102774023275,59.2607822259886,57.0650119982523,57.439142569421,56.0359912784446,55.9879439003439,54.9986035733669,57.4791311512028,58.4753044774555,67.1190631027719,68.4128195154833,68.3756852910918,65.5355743852057,65.6873776483664,65.8352328590895,67.5273692584084,66.9388011705911,68.5856467888969,68.5856467888969,68.5856467888969,68.5856467888969
756,"CHE","Switzerland",61.6087746714755,61.6087746714755,61.6087746714755,61.6087746714755,61.6087746714755,63.0530987867347,57.9417543210624,56.3235251462228,56.6714159845936,56.2782281373147,56.8985016275096,56.8279800332651,59.2645400893664,58.2230091070016,57.0954380560473,61.0843746503149,62.6076732207104,64.9820714484511,63.8337070501664,69.7026675345937,71.1859984293205,71.682038387577,75.9700599334752,75.9700599334752,75.9700599334752,75.9700599334752
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",23.7380518480711,23.7380518480711,23.7380518480711,23.7380518480711,23.7380518480711,26.4266138280209,28.6276923258876,30.3321278903985,31.5255563318274,32.3848495278119,34.3046087373055,36.0202119437409,36.2582019389221,40.1619401470273,46.1679545632491,48.4500470398608,50.8312923927064,53.8678458131737,56.2367666910595,56.4300101279316,57.2873128457986,56.2128711686603,52.4849256888252,52.4849256888252,52.4849256888252,52.4849256888252
762,"TJK","Tajikistan",70.0193676500115,70.0193676500115,70.0193676500115,70.0193676500115,70.0193676500115,67.3104069752085,60.5348783720939,66.2276500971636,68.2956291925013,58.9401494168694,55.1765256597426,45.1856040897354,39.2979602623406,35.7226855707608,37.6308479498823,41.8075264967934,49.215031769833,55.494059572681,54.9671344127529,39.3230677833308,34.7892269605804,29.5412029098677,21.2343582220247,21.2343582220247,21.2343582220247,21.2343582220247
834,"TZA","Tanzania",45.4007051986712,45.4007051986712,45.4007051986712,45.4007051986712,45.4007051986712,51.6833762096183,51.9469898948907,51.1125422022998,46.9140299860505,43.211411158303,22.0656069267826,1.33826133001055,0,0,0.888451775367741,7.39002600155024,10.0666980642463,8.87916814069963,6.92128977431649,6.10233839372209,4.25423448862546,2.42508331259631,4.88213173436755,4.88213173436755,4.88213173436755,4.88213173436755
764,"THA","Thailand",9.29561084863749,9.29561084863749,9.29561084863749,9.29561084863749,9.29561084863749,17.6155781699909,24.7325428795657,30.6260853122457,33.601909626505,34.1044350343046,32.423589261035,28.8702193265313,26.378030917511,30.5188186741128,33.1998104338156,36.0800609586077,39.7938178629279,41.4901256318092,42.316918525658,40.43229203808,38.963759267199,37.8755799208934,38.2236264593449,38.2236264593449,38.2236264593449,38.2236264593449
626,"TLS","Timor-Leste",57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,57.9391661727566,51.6199978448187,53.3463859423885,54.2476898234066,48.9125181726513,20.7783980060929,16.1210189517593,13.4937387291798,16.857845514254,16.857845514254,16.857845514254,16.857845514254
768,"TGO","Togo",32.0385302078598,32.0385302078598,32.0385302078598,32.0385302078598,32.0385302078598,32.9538507709924,37.5655856014454,39.0066710045184,31.4243112143629,30.8667860465579,28.5613635028488,30.4815763032939,47.0458032833944,52.5584976777153,27.1508301260067,18.5329900983354,21.2582199181895,26.9800819635163,25.4094187362373,27.1475590829994,22.4077864162775,25.0821599798372,31.2460157486789,31.2460157486789,31.2460157486789,31.2460157486789
776,"TON","Tonga",43.0954229870981,43.0954229870981,43.0954229870981,43.0954229870981,43.0954229870981,45.643898844921,44.1416101913748,48.7358949197933,45.2430168557281,42.7624112834277,39.01366803462,40.704299259306,40.0682811795552,42.9162605845326,37.0276435467399,41.1806261284551,53.5310771140531,61.3911703464236,61.7985243389704,62.5925460705795,59.8241536143346,50.516411927861,45.6543116479076,45.6543116479076,45.6543116479076,45.6543116479076
780,"TTO","Trinidad and Tobago",37.4420212001873,37.4420212001873,37.4420212001873,37.4420212001873,37.4420212001873,32.3148595690925,26.4341223673415,17.911491936127,12.3998243658826,8.88902912989948,5.32903157292,0,0,4.78469915071149,9.52728889541584,15.2019396280959,22.6466642768074,33.2731539869774,40.2285038269482,47.3115553044276,50.2059913522625,51.315959081532,51.7185267337864,51.7185267337864,51.7185267337864,51.7185267337864
788,"TUN","Tunisia",41.1230386140544,41.1230386140544,41.1230386140544,41.1230386140544,41.1230386140544,42.0357821494888,38.3775119482483,38.023918518684,35.7818566805752,35.2046323190961,37.0978409232689,38.4724131218864,40.0439854319723,40.8789415922924,43.0636381956427,40.7521143722384,40.9103097254916,41.6197700538661,42.9164798457692,43.0312943697009,48.4654951893143,55.2292789417755,58.9941505467073,58.9941505467073,58.9941505467073,58.9941505467073
792,"TUR","Turkey",34.9835504831021,34.9835504831021,34.9835504831021,34.9835504831021,34.9835504831021,33.3879036956332,37.0935779743907,39.6442026435081,41.2824864445224,44.2283025185675,45.0074653457553,41.7842283680928,35.9172712093094,31.8505110212164,31.6361909626054,28.4619402787548,28.9261831755584,30.0516700036981,32.9266760970171,35.214192399795,37.9262718189716,37.9159026266491,35.5096485872646,35.5096485872646,35.5096485872646,35.5096485872646
795,"TKM","Turkmenistan",59.4002043446049,59.4002043446049,59.4002043446049,59.4002043446049,59.4002043446049,52.321420579075,40.1000662192628,34.8481496005759,33.7656029918132,27.5385743698396,22.3309337011401,22.1497756776033,23.2995507699741,25.786453391697,29.8138212338278,32.5544568394114,34.983977460113,36.6429751825163,36.2402307267221,36.1543565771197,32.1282537613137,31.2272478933776,28.2901432981285,28.2901432981285,28.2901432981285,28.2901432981285
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",56.6211609917466,56.6211609917466,56.6211609917466,56.6211609917466,56.6211609917466,56.6212950141927,56.6564970957763,44.8105746477027,35.4587939023664,28.6781264296143,24.6019164665193,35.5542646772147,33.9612296014287,35.1504687694374,39.0555800050213,57.4141771543065,77.632592716497,68.6673278340773,60.0836716222973,52.623552621989,43.4917214570754,45.3472593757357,35.156774675409,35.156774675409,35.156774675409,35.156774675409
800,"UGA","Uganda",20.1149697504562,20.1149697504562,20.1149697504562,20.1149697504562,20.1149697504562,14.2162549978828,10.0658353817072,8.98695517616497,12.0673107453159,20.8450835218232,18.2767683886654,12.0747633187907,6.33609033610756,0,0,0,0,0,0,5.15468710012674,10.7633297272249,14.6352624736036,17.6006726497443,17.6006726497443,17.6006726497443,17.6006726497443
804,"UKR","Ukraine",58.4206553033601,58.4206553033601,58.4206553033601,58.4206553033601,58.4206553033601,58.6231342232189,59.048813870323,62.2326517766305,69.1043562811448,70.4488865768141,63.4974208335923,58.070904964436,58.4635065579464,62.201838726209,70.5859953464898,71.6273647194447,74.6663362589165,76.3831068233144,74.3169796430409,71.2838135394459,62.5891877381012,60.3050695374656,61.8810193261815,61.8810193261815,61.8810193261815,61.8810193261815
784,"ARE","United Arab Emirates",35.5567646894347,35.5567646894347,35.5567646894347,35.5567646894347,35.5567646894347,26.1990444139872,22.0147137577134,27.0145284763043,22.3764529190542,15.5836011550534,12.4741296843558,18.7703522480557,26.680507530157,23.3148341664928,23.6258796151863,16.2581352610377,14.6409168723738,21.6059517332087,25.5885390347002,23.9333731236885,23.2916648719817,23.9731160090593,26.4922655590318,26.4922655590318,26.4922655590318,26.4922655590318
826,"GBR","United Kingdom",64.4988011596686,64.4988011596686,64.4988011596686,64.4988011596686,64.4988011596686,63.1896096702945,60.1736809294703,60.0123836594488,59.0058439018272,57.9034975518429,57.2930394215135,56.0613472196078,56.9162194777866,58.3490686366796,63.8156413268446,65.5301773739567,69.908600550004,73.5417915229103,75.4169647367579,80.9606056237946,84.9853737757071,89.2606665603938,92.5998613435886,92.5998613435886,92.5998613435886,92.5998613435886
840,"USA","United States of America",48.2759189181325,48.2759189181325,48.2759189181325,48.2759189181325,48.2759189181325,47.492132490072,48.4057879606305,49.4562198746973,50.3498782212654,51.0239303583323,52.0109703292704,53.4294314674681,54.0386047250413,55.8856503659529,59.5930987297376,61.0445116371017,64.2789125143204,68.8921257302641,71.8744901986812,70.5811617235858,69.0917071342482,68.8068589648901,66.9565900458603,66.9565900458603,66.9565900458603,66.9565900458603
858,"URY","Uruguay",31.428773831694,31.428773831694,31.428773831694,31.428773831694,31.428773831694,37.7693683602109,42.5260795035834,46.0848373050135,54.3278505084256,57.6501806082898,58.4822456608126,56.1769271532268,53.342012329404,40.0916524943907,23.5237807729573,24.9683253568777,23.295027298993,24.170992476034,34.406976865639,43.8688687443973,46.4407954168989,44.7418586226166,48.7104281990087,48.7104281990087,48.7104281990087,48.7104281990087
860,"UZB","Uzbekistan",57.1269119969919,57.1269119969919,57.1269119969919,57.1269119969919,57.1269119969919,56.3513704629093,49.1741708054745,46.2495055818656,43.2166209857393,43.1509116490629,48.1095007400804,52.1387846351248,56.3350774317456,57.1324270524456,64.9622038548291,74.1130394574804,75.1661743914621,70.4860563310603,71.9246972837169,69.8063620489758,73.5688508069675,72.9113269235838,67.8728668363219,67.8728668363219,67.8728668363219,67.8728668363219
548,"VUT","Vanuatu",35.8477794656612,35.8477794656612,35.8477794656612,35.8477794656612,35.8477794656612,33.5385729254637,31.5763673709364,35.1093957932367,40.7057165679439,59.0566474741796,85.907942561291,100,76.1425225510736,63.105332689036,46.752459006847,31.4892251444034,13.9292605581622,5.41951747900019,1.40454451455972,1.19243454110054,6.49925051681308,22.786341411562,19.1153795188588,19.1153795188588,19.1153795188588,19.1153795188588
862,"VEN","Venezuela",32.7126421323492,32.7126421323492,32.7126421323492,32.7126421323492,32.7126421323492,31.0129648564908,28.9058002641932,29.4233005605018,28.3672127641647,35.7275949814246,40.2839947197337,48.5691611699862,57.6883306561328,56.2225803598777,54.255036542525,55.9323849900172,56.1250778066513,48.9488923068844,44.3529211101063,47.6677940390799,50.9974915475587,55.2436278577847,57.8140265050155,57.8140265050155,57.8140265050155,57.8140265050155
704,"VNM","Viet Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14834664941387,7.62628288214717,11.0631580534986,17.4798088230523,23.4808408676175,23.8578899960465,20.8232652973739,18.6533911405475,20.5833648180298,20.5833648180298,20.5833648180298,20.5833648180298
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",25.1326857251705,25.1326857251705,25.1326857251705,25.1326857251705,25.1326857251705,18.8083260416892,15.2421688898435,13.9787859171998,18.2983332384599,19.9632193044589,19.7402293657331,20.2471171305147,15.9861978183985,19.2063491479771,18.1788331167686,21.106807792802,30.7580147043607,45.2578097374941,46.5207652497432,50.9087375025244,56.8807996404238,58.7763811734667,59.7108155084496,59.7108155084496,59.7108155084496,59.7108155084496
894,"ZMB","Zambia",78.7166604810961,78.7166604810961,78.7166604810961,78.7166604810961,78.7166604810961,86.9779939892667,88.1052767721304,82.3019293579303,70.2921626002177,59.7447877580802,54.0036226545971,54.3738532646137,52.4579044491168,46.3933443756826,44.9971774819688,43.4739615274423,39.6998927007779,30.3423514771979,20.1059663755522,9.51194985465771,0.439425054772059,0,0.343282435113821,0.343282435113821,0.343282435113821,0.343282435113821
716,"ZWE","Zimbabwe",66.4308290657728,66.4308290657728,66.4308290657728,66.4308290657728,66.4308290657728,72.4598548077279,80.5500299166382,80.1280756404305,71.7496132430793,61.6898560873326,60.072833585063,59.8050883766504,59.7795642438486,59.8124758769327,63.0496241189427,65.5306215319334,66.2742035263664,76.5421389502516,62.8397861287701,54.7715256150526,38.1633435178929,23.7598529809951,10.1604164842232,10.1604164842232,10.1604164842232,10.1604164842232
