"code","iso","country","HAD.ind.1995","HAD.ind.1996","HAD.ind.1997","HAD.ind.1998","HAD.ind.1999","HAD.ind.2000","HAD.ind.2001","HAD.ind.2002","HAD.ind.2003","HAD.ind.2004","HAD.ind.2005","HAD.ind.2006","HAD.ind.2007","HAD.ind.2008","HAD.ind.2009","HAD.ind.2010","HAD.ind.2011","HAD.ind.2012","HAD.ind.2013","HAD.ind.2014","HAD.ind.2015","HAD.ind.2016","HAD.ind.2017","HAD.ind.2018","HAD.ind.2019","HAD.ind.2020"
426,"LSO","Lesotho",7.16760723293,7.16760723293,7.16760723293,7.16760723293,7.16760723293,7.16760723293,7.13260385928717,7.09760048564434,7.06259711200153,7.02759373835862,6.9925903647158,6.95758699107296,6.92258361743016,6.88758024378723,6.85257687014442,6.81757349650159,7.0752903343294,7.33300717215721,7.5907240099849,7.84844084781271,8.10615768564051,8.5892931979331,9.07242871022558,9.55556422251807,10.0386997348106,10.0386997348106
430,"LBR","Liberia",4.49351660570399,4.49351660570399,4.49351660570399,4.49351660570399,4.49351660570399,4.49351660570399,4.88381324349797,5.27410988129186,5.66440651908583,6.05470315687971,6.44499979467372,6.8352964324677,7.22559307026158,7.61588970805558,8.00618634584944,8.39648298364344,8.7489166623044,9.10135034096534,9.45378401962618,9.80621769828713,10.1586513769481,10.4785790227908,10.7985066686335,11.1184343144763,11.438361960319,11.438361960319
434,"LBY","Libya",49.34673685947,49.34673685947,49.34673685947,49.34673685947,49.34673685947,49.34673685947,51.5026150098254,53.6584931601809,55.8143713105365,57.970249460892,60.1261276112475,62.282005761603,64.4378839119585,66.5937620623141,68.7496402126695,70.905518363025,71.9434723255308,72.9814262880367,74.0193802505424,75.0573342130483,76.095288175554,77.1924548297349,78.2896214839157,79.3867881380965,80.4839547922773,80.4839547922773
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",47.4867056874051,47.4867056874051,47.4867056874051,47.4867056874051,47.4867056874051,47.4867056874051,48.3724101850185,49.258114682632,50.1438191802454,51.0295236778589,51.9152281754724,52.8009326730857,53.6866371706992,54.5723416683126,55.4580461659261,56.3437506635395,57.2211536602184,58.0985566568973,58.9759596535761,59.853362650255,60.7307656469338,61.7190721911603,62.7073787353868,63.6956852796134,64.6839918238398,64.6839918238398
442,"LUX","Luxembourg",87.9082016750319,87.9082016750319,87.9082016750319,87.9082016750319,87.9082016750319,87.9082016750319,88.8651078486263,89.8220140222208,90.7789201958152,91.7358263694096,92.6927325430041,93.6496387165985,94.606544890193,95.5634510637874,96.5203572373818,97.4772634109763,98.3050360306703,99.1328086503643,99.9605812700583,100,100,100,100,100,100,100
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",2.96966259439779,2.96966259439779,2.96966259439779,2.96966259439779,2.96966259439779,2.96966259439779,3.17367654150301,3.37769048860834,3.58170443571365,3.78571838281889,3.98973232992419,4.19374627702942,4.39776022413463,4.60177417123995,4.80578811834528,5.0098020654505,5.29056099145959,5.5713199174687,5.8520788434779,6.132837769487,6.4135966954961,6.67183748088543,6.93007826627476,7.18831905166419,7.44655983705351,7.44655983705351
454,"MWI","Malawi",2.86761046390602,2.86761046390602,2.86761046390602,2.86761046390602,2.86761046390602,2.86761046390602,3.22825191702265,3.5888933701393,3.94953482325595,4.31017627637249,4.67081772948912,5.03145918260577,5.3921006357224,5.75274208883894,6.11338354195559,6.47402499507224,6.82055602571634,7.16708705636057,7.5136180870047,7.86014911764893,8.20668014829305,8.48968596674011,8.77269178518708,9.05569760363416,9.33870342208122,9.33870342208122
458,"MYS","Malaysia",53.7866841955268,53.7866841955268,53.7866841955268,53.7866841955268,53.7866841955268,53.7866841955268,54.7177360694944,55.6487879434623,56.57983981743,57.5108916913977,58.4419435653655,59.3729954393332,60.3040473133009,61.2350991872686,62.1661510612364,63.0972029352041,63.8886958824194,64.6801888296348,65.4716817768501,66.2631747240655,67.0546676712809,67.9572375756891,68.8598074800973,69.7623773845056,70.6649472889138,70.6649472889138
462,"MDV","Maldives",17.3838289354695,17.3838289354695,17.3838289354695,17.3838289354695,17.3838289354695,17.3838289354695,18.8123268609451,20.2408247864207,21.6693227118963,23.097820637372,24.5263185628475,25.954816488323,27.3833144137987,28.8118123392742,30.2403102647499,31.6688081902254,32.7807257328648,33.8926432755042,35.0045608181438,36.1164783607832,37.2283959034226,38.0723151092763,38.9162343151302,39.760153520984,40.6040727268378,40.6040727268378
466,"MLI","Mali",3.04238162579847,3.04238162579847,3.04238162579847,3.04238162579847,3.04238162579847,3.04238162579847,3.2472311799818,3.45208073416509,3.65693028834842,3.86177984253173,4.06662939671503,4.27147895089844,4.47632850508177,4.68117805926508,4.88602761344841,5.0908771676317,5.29572928834686,5.50058140906202,5.7054335297772,5.91028565049236,6.11513777120753,6.27606110773378,6.43698444426005,6.59790778078619,6.75883111731245,6.75883111731245
470,"MLT","Malta",77.0016782285853,77.0016782285853,77.0016782285853,77.0016782285853,77.0016782285853,77.0016782285853,78.2430280986553,79.4843779687251,80.725727838795,81.9670777088647,83.2084275789346,84.4497774490046,85.6911273190743,86.9324771891443,88.1738270592141,89.415176929284,90.2697807762227,91.1243846231613,91.9789884701,92.8335923170387,93.6881961639774,94.5382451251918,95.3882940864063,96.2383430476208,97.0883920088353,97.0883920088353
584,"MHL","Marshall Islands",11.5769179323951,11.5769179323951,11.5769179323951,11.5769179323951,11.5769179323951,11.5769179323951,11.7177124091374,11.8585068858796,11.9993013626218,12.140095839364,12.2808903161063,12.4216847928486,12.5624792695908,12.7032737463331,12.8440682230754,12.9848626998176,13.3244028364146,13.6639429730117,14.0034831096088,14.3430232462058,14.6825633828029,15.2437257933581,15.8048882039134,16.3660506144685,16.9272130250237,16.9272130250237
478,"MRT","Mauritania",10.2041527931312,10.2041527931312,10.2041527931312,10.2041527931312,10.2041527931312,10.2041527931312,10.604909712515,11.0056666318988,11.4064235512825,11.8071804706663,12.2079373900502,12.608694309434,13.0094512288178,13.4102081482015,13.8109650675853,14.2117219869691,14.7893427654177,15.3669635438662,15.9445843223148,16.5222051007633,17.0998258792118,17.7676839777051,18.4355420761983,19.1034001746916,19.7712582731848,19.7712582731848
480,"MUS","Mauritius",41.2338754913312,41.2338754913312,41.2338754913312,41.2338754913312,41.2338754913312,41.2338754913312,42.4297817998843,43.6256881084375,44.8215944169906,46.0175007255439,47.213407034097,48.4093133426501,49.6052196512033,50.8011259597564,51.9970322683096,53.1929385768628,54.3839368031454,55.5749350294281,56.7659332557107,57.9569314819934,59.1479297082761,60.1782353869906,61.208541065705,62.2388467444195,63.269152423134,63.269152423134
484,"MEX","Mexico",31.4120262986192,31.4120262986192,31.4120262986192,31.4120262986192,31.4120262986192,31.4120262986192,31.7714062862979,32.1307862739766,32.4901662616553,32.8495462493339,33.2089262370127,33.5683062246913,33.92768621237,34.2870662000486,34.6464461877274,35.005826175406,35.4122695234283,35.8187128714506,36.225156219473,36.6315995674953,37.0380429155176,37.6584330782766,38.2788232410354,38.8992134037943,39.5196035665532,39.5196035665532
583,"FSM","Micronesia",9.16711230601442,9.16711230601442,9.16711230601442,9.16711230601442,9.16711230601442,9.16711230601442,9.57400172940523,9.98089115279605,10.387780576187,10.7946699995778,11.2015594229686,11.6084488463594,12.0153382697503,12.4222276931412,12.829117116532,13.2360065399228,13.6660131852913,14.0960198306597,14.5260264760281,14.9560331213966,15.3860397667651,15.8805719702005,16.3751041736359,16.8696363770713,17.3641685805067,17.3641685805067
498,"MDA","Moldova",19.5232283634093,19.5232283634093,19.5232283634093,19.5232283634093,19.5232283634093,19.5232283634093,21.2185677364226,22.9139071094358,24.6092464824491,26.3045858554622,27.9999252284755,29.6952646014888,31.390603974502,33.0859433475152,34.7812827205284,36.4766220935417,37.7753106403435,39.0739991871452,40.3726877339471,41.6713762807488,42.9700648275506,43.9242673149178,44.8784698022849,45.8326722896522,46.7868747770194,46.7868747770194
492,"MCO","Monaco",98.6046250674267,98.6046250674267,98.6046250674267,98.6046250674267,98.6046250674267,98.6046250674267,99.2342685801534,99.8639120928801,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
496,"MNG","Mongolia",7.15514133758292,7.15514133758292,7.15514133758292,7.15514133758292,7.15514133758292,7.15514133758292,7.91912857443586,8.68311581128893,9.4471030481419,10.2110902849948,10.9750775218479,11.7390647587009,12.5030519955538,13.2670392324068,14.0310264692598,14.7950137061128,15.9234549337864,17.0518961614601,18.1803373891337,19.3087786168074,20.437219844481,21.0235566946983,21.6098935449155,22.1962303951327,22.7825672453499,22.7825672453499
499,"MNE","Montenegro",27.4628371596077,27.4628371596077,27.4628371596077,27.4628371596077,27.4628371596077,27.4628371596077,27.8932884416088,28.3237397236099,28.7541910056112,29.1846422876123,29.6150935696135,30.0455448516146,30.4759961336157,30.906447415617,31.3368986976181,31.7673499796193,32.0302382815763,32.2931265835332,32.5560148854902,32.8189031874471,33.0817914894041,33.5153755143222,33.9489595392401,34.382543564158,34.816127589076,34.816127589076
504,"MAR","Morocco",22.1118715789647,22.1118715789647,22.1118715789647,22.1118715789647,22.1118715789647,22.1118715789647,23.0443268743498,23.9767821697348,24.90923746512,25.8416927605051,26.7741480558902,27.7066033512753,28.6390586466604,29.5715139420456,30.5039692374307,31.4364245328158,32.7227196905069,34.0090148481981,35.2953100058892,36.5816051635804,37.8679003212715,39.5482620898804,41.2286238584892,42.908985627098,44.5893473957069,44.5893473957069
508,"MOZ","Mozambique",3.46263760767231,3.46263760767231,3.46263760767231,3.46263760767231,3.46263760767231,3.46263760767231,3.60805492456272,3.75347224145315,3.89888955834357,4.044306875234,4.18972419212454,4.33514150901485,4.48055882590536,4.62597614279581,4.77139345968622,4.91681077657664,5.12786838170238,5.33892598682824,5.54998359195399,5.76104119707985,5.97209880220561,6.24078241999379,6.50946603778189,6.77814965557008,7.04683327335817,7.04683327335817
104,"MMR","Myanmar",1.84895336585221,1.84895336585221,1.84895336585221,1.84895336585221,1.84895336585221,1.84895336585221,2.44293352440964,3.03691368296715,3.63089384152455,4.22487400008198,4.8188541586395,5.41283431719691,6.00681447575433,6.60079463431175,7.19477479286925,7.78875495142668,8.29511388453545,8.80147281764422,9.30783175075291,9.81419068386168,10.3205496169705,10.8252992420484,11.3300488671264,11.8347984922044,12.3395481172823,12.3395481172823
516,"NAM","Namibia",10.2601526607622,10.2601526607622,10.2601526607622,10.2601526607622,10.2601526607622,10.2601526607622,10.7218764728352,11.1836002849082,11.6453240969812,12.1070479090542,12.5687717211272,13.0304955332003,13.4922193452732,13.9539431573463,14.4156669694193,14.8773907814923,15.5082360578788,16.1390813342651,16.7699266106516,17.400771887038,18.0316171634245,18.6188816004894,19.2061460375542,19.7934104746191,20.380674911684,20.380674911684
520,"NRU","Nauru",20.8936411723941,20.8936411723941,20.8936411723941,20.8936411723941,20.8936411723941,20.8936411723941,21.5404889431518,22.1873367139096,22.8341844846673,23.481032255425,24.1278800261829,24.7747277969406,25.4215755676983,26.068423338456,26.7152711092138,27.3621188799715,28.6874039835477,30.0126890871239,31.3379741907001,32.6632592942763,33.9885443978525,35.1694857852563,36.3504271726602,37.5313685600641,38.712309947468,38.712309947468
524,"NPL","Nepal",4.97207076419394,4.97207076419394,4.97207076419394,4.97207076419394,4.97207076419394,4.97207076419394,5.39142374411982,5.81077672404575,6.2301297039716,6.64948268389756,7.06883566382341,7.48818864374925,7.90754162367521,8.32689460360106,8.74624758352702,9.16560056345287,9.7430317535523,10.3204629436517,10.8978941337512,11.4753253238506,12.0527565139501,12.559143057314,13.0655296006779,13.5719161440417,14.0783026874056,14.0783026874056
528,"NLD","Netherlands",90.5366724404311,90.5366724404311,90.5366724404311,90.5366724404311,90.5366724404311,90.5366724404311,91.6682960536835,92.7999196669358,93.9315432801882,95.0631668934405,96.1947905066929,97.3264141199452,98.4580377331976,99.5896613464499,100,100,100,100,100,100,100,100,100,100,100,100
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",81.842042282305,81.842042282305,81.842042282305,81.842042282305,81.842042282305,81.842042282305,82.8369461071449,83.8318499319849,84.8267537568248,85.8216575816647,86.8165614065046,87.8114652313446,88.8063690561845,89.8012728810244,90.7961767058644,91.7910805307043,92.5651899022927,93.3392992738811,94.1134086454695,94.8875180170579,95.6616273886462,96.1404087750754,96.6191901615045,97.0979715479336,97.5767529343628,97.5767529343628
558,"NIC","Nicaragua",16.6580538054522,16.6580538054522,16.6580538054522,16.6580538054522,16.6580538054522,16.6580538054522,16.9943135296527,17.3305732538531,17.6668329780537,18.0030927022542,18.3393524264548,18.6756121506552,19.0118718748558,19.3481315990563,19.6843913232567,20.0206510474573,20.4950165777922,20.9693821081271,21.443747638462,21.9181131687969,22.3924786991318,22.8261345633634,23.2597904275949,23.6934462918264,24.1271021560579,24.1271021560579
562,"NER","Niger",0.130627446444834,0.130627446444834,0.130627446444834,0.130627446444834,0.130627446444834,0.130627446444834,0.543793244606817,0.956959042768688,1.37012484093067,1.78329063909266,2.19645643725461,2.6096222354165,3.02278803357846,3.43595383174045,3.84911962990232,4.26228542806429,4.31863646404609,4.37498750002779,4.43133853600955,4.48768957199125,4.54404060797305,4.75950577443442,4.9749709408958,5.1904361073572,5.40590127381857,5.40590127381857
566,"NGA","Nigeria",3.16335844693728,3.16335844693728,3.16335844693728,3.16335844693728,3.16335844693728,3.16335844693728,3.62047703253536,4.07759561813343,4.53471420373151,4.99183278932958,5.44895137492766,5.90606996052563,6.36318854612371,6.82030713172179,7.27742571731987,7.73454430291794,8.14628608009257,8.55802785726728,8.9697696344419,9.38151141161661,9.79325318879124,10.2729514793953,10.7526497699993,11.2323480606033,11.7120463512074,11.7120463512074
570,"NIU","Niue",26.5803586140144,26.5803586140144,26.5803586140144,26.5803586140144,26.5803586140144,26.5803586140144,27.7706495156608,28.9609404173071,30.1512313189535,31.3415222205998,32.5318131222462,33.7221040238925,34.9123949255388,36.1026858271853,37.2929767288316,38.4832676304779,39.4181436220701,40.3530196136623,41.2878956052545,42.2227715968467,43.157647588439,43.7569676887624,44.356287789086,44.9556078894094,45.5549279897328,45.5549279897328
408,"PRK","North Korea",8.01203758583465,8.01203758583465,8.01203758583465,8.01203758583465,8.01203758583465,8.01203758583465,8.29453380724293,8.57703002865119,8.85952625005946,9.14202247146773,9.42451869287599,9.70701491428427,9.98951113569254,10.2720073571008,10.5545035785091,10.8369997999174,11.3563782089249,11.8757566179325,12.39513502694,12.9145134359476,13.4338918449552,13.8385267916398,14.2431617383245,14.6477966850092,15.0524316316939,15.0524316316939
807,"MKD","North Macedonia",23.5838655339543,23.5838655339543,23.5838655339543,23.5838655339543,23.5838655339543,23.5838655339543,24.1924048322953,24.8009441306362,25.4094834289772,26.0180227273181,26.6265620256591,27.235101324,27.843640622341,28.452179920682,29.0607192190229,29.6692585173639,30.2119285952285,30.7545986730932,31.2972687509579,31.8399388288226,32.3826089066872,32.9039022144296,33.425195522172,33.9464888299145,34.4677821376569,34.4677821376569
578,"NOR","Norway",93.8980160182113,93.8980160182113,93.8980160182113,93.8980160182113,93.8980160182113,93.8980160182113,94.8444380903452,95.7908601624791,96.737282234613,97.6837043067469,98.6301263788808,99.5765484510148,100,100,100,100,100,100,100,100,100,100,100,100,100,100
512,"OMN","Oman",35.6662954503086,35.6662954503086,35.6662954503086,35.6662954503086,35.6662954503086,35.6662954503086,37.6472291964416,39.6281629425745,41.6090966887076,43.5900304348406,45.5709641809736,47.5518979271065,49.5328316732396,51.5137654193726,53.4946991655055,55.4756329116385,57.2064513343191,58.9372697569998,60.6680881796804,62.3989066023611,64.1297250250417,65.8013668354754,67.4730086459093,69.144650456343,70.8162922667768,70.8162922667768
586,"PAK","Pakistan",5.03679686194364,5.03679686194364,5.03679686194364,5.03679686194364,5.03679686194364,5.03679686194364,5.35284941409687,5.6689019662502,5.98495451840355,6.30100707055678,6.61705962271012,6.93311217486334,7.24916472701668,7.56521727917003,7.88126983132325,8.19732238347657,8.67535328726331,9.15338419105002,9.63141509483685,10.1094459986236,10.5874769024103,11.1718073683856,11.7561378343609,12.3404683003362,12.9247987663115,12.9247987663115
585,"PLW","Palau",86.5537359783712,86.5537359783712,86.5537359783712,86.5537359783712,86.5537359783712,86.5537359783712,86.7945930248496,87.035450071328,87.2763071178064,87.5171641642848,87.7580212107631,87.9988782572415,88.2397353037199,88.4805923501983,88.7214493966767,88.9623064431551,88.4111070668349,87.8599076905147,87.3087083141945,86.7575089378744,86.2063095615542,87.4478813329266,88.689453104299,89.9310248756715,91.1725966470439,91.1725966470439
591,"PAN","Panama",34.4693536057657,34.4693536057657,34.4693536057657,34.4693536057657,34.4693536057657,34.4693536057657,34.931735844634,35.3941180835024,35.8565003223707,36.3188825612391,36.7812648001075,37.2436470389758,37.7060292778442,38.1684115167125,38.6307937555809,39.0931759944492,39.9354349937102,40.7776939929714,41.6199529922324,42.4622119914935,43.3044709907546,44.3103348824209,45.3161987740873,46.3220626657538,47.3279265574202,47.3279265574202
598,"PNG","Papua New Guinea",2.69868038060079,2.69868038060079,2.69868038060079,2.69868038060079,2.69868038060079,2.69868038060079,2.73220004214532,2.76571970368987,2.79923936523451,2.83275902677906,2.8662786883236,2.89979834986814,2.93331801141268,2.96683767295734,3.00035733450187,3.0338769960464,3.23190184600027,3.42992669595411,3.62795154590786,3.82597639586169,4.02400124581555,4.2156353323282,4.40726941884097,4.59890350535362,4.79053759186627,4.79053759186627
600,"PRY","Paraguay",20.21730616914,20.21730616914,20.21730616914,20.21730616914,20.21730616914,20.21730616914,20.6003852758631,20.9834643825861,21.3665434893092,21.7496225960322,22.1327017027553,22.5157808094783,22.8988599162013,23.2819390229244,23.6650181296474,24.0480972363705,24.8377708266812,25.6274444169917,26.4171180073024,27.206791597613,27.9964651879237,28.6335602889877,29.2706553900517,29.9077504911157,30.5448455921798,30.5448455921798
604,"PER","Peru",24.9552401076493,24.9552401076493,24.9552401076493,24.9552401076493,24.9552401076493,24.9552401076493,25.4691077471971,25.9829753867451,26.4968430262929,27.0107106658409,27.5245783053887,28.0384459449366,28.5523135844845,29.0661812240324,29.5800488635803,30.0939165031282,31.2417289613418,32.3895414195555,33.5373538777691,34.6851663359827,35.8329787941963,36.9854304958123,38.1378821974284,39.2903338990444,40.4427856006604,40.4427856006604
608,"PHL","Philippines",15.9369209961602,15.9369209961602,15.9369209961602,15.9369209961602,15.9369209961602,15.9369209961602,15.8166778656314,15.6964347351026,15.5761916045739,15.4559484740451,15.3357053435163,15.2154622129875,15.0952190824587,14.9749759519299,14.8547328214011,14.7344896908723,15.2357368805084,15.7369840701444,16.2382312597805,16.7394784494165,17.2407256390525,17.8535376272756,18.4663496154986,19.0791616037217,19.6919735919447,19.6919735919447
616,"POL","Poland",36.3681292370038,36.3681292370038,36.3681292370038,36.3681292370038,36.3681292370038,36.3681292370038,37.0944862624715,37.820843287939,38.5472003134067,39.2735573388743,39.9999143643419,40.7262713898096,41.4526284152772,42.1789854407448,42.9053424662124,43.6316994916801,44.3343978420471,45.0370961924141,45.7397945427811,46.4424928931481,47.1451912435151,47.7821128091,48.4190343746849,49.0559559402698,49.6928775058547,49.6928775058547
620,"PRT","Portugal",61.3872331069019,61.3872331069019,61.3872331069019,61.3872331069019,61.3872331069019,61.3872331069019,62.8475608459191,64.3078885849363,65.7682163239535,67.2285440629707,68.6888718019879,70.149199541005,71.6095272800223,73.0698550190394,74.5301827580567,75.9905104970738,77.1653497141981,78.3401889313223,79.5150281484466,80.6898673655709,81.8647065826951,82.8495045112561,83.8343024398171,84.8191003683781,85.8038982969391,85.8038982969391
634,"QAT","Qatar",86.1381707004064,86.1381707004064,86.1381707004064,86.1381707004064,86.1381707004064,86.1381707004064,87.6977392428684,89.2573077853303,90.8168763277923,92.3764448702542,93.9360134127162,95.4955819551782,97.0551504976401,98.6147190401021,100,100,100,100,100,100,100,100,100,100,100,100
178,"COG","Republic of Congo",7.51167249254196,7.51167249254196,7.51167249254196,7.51167249254196,7.51167249254196,7.51167249254196,8.00319821643473,8.49472394032743,8.98624966422022,9.4777753881129,9.96930111200571,10.4608268358985,10.9523525597912,11.443878283684,11.9354040075767,12.4269297314695,13.1495051701031,13.8720806087367,14.5946560473703,15.317231486004,16.0398069246376,16.701800390886,17.3637938571344,18.0257873233829,18.6877807896313,18.6877807896313
642,"ROU","Romania",27.6568204373592,27.6568204373592,27.6568204373592,27.6568204373592,27.6568204373592,27.6568204373592,28.7281609028989,29.7995013684385,30.8708418339781,31.9421822995178,33.0135227650574,34.0848632305971,35.1562036961367,36.2275441616763,37.298884627216,38.3702250927556,39.1774029468968,39.984580801038,40.7917586551792,41.5989365093204,42.4061143634616,42.9803771127013,43.554639861941,44.1289026111807,44.7031653604204,44.7031653604204
643,"RUS","Russia",43.9288102369953,43.9288102369953,43.9288102369953,43.9288102369953,43.9288102369953,43.9288102369953,45.0729586589826,46.2171070809699,47.3612555029573,48.5054039249446,49.6495523469318,50.7937007689191,51.9378491909064,53.0819976128938,54.226146034881,55.3702944568683,56.4214992022248,57.4727039475812,58.5239086929377,59.5751134382941,60.6263181836506,61.404791918358,62.1832656530655,62.961739387773,63.7402131224805,63.7402131224805
646,"RWA","Rwanda",2.88333143583914,2.88333143583914,2.88333143583914,2.88333143583914,2.88333143583914,2.88333143583914,3.47759986042813,4.071868285017,4.66613670960599,5.26040513419495,5.85467355878394,6.44894198337282,7.04321040796181,7.63747883255078,8.23174725713966,8.82601568172865,9.20749522877274,9.58897477581674,9.97045432286085,10.3519338699048,10.7334134169489,10.9934621949821,11.2535109730153,11.5135597510486,11.7736085290818,11.7736085290818
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
