"code","iso","country","PMD.ind.1995","PMD.ind.1996","PMD.ind.1997","PMD.ind.1998","PMD.ind.1999","PMD.ind.2000","PMD.ind.2001","PMD.ind.2002","PMD.ind.2003","PMD.ind.2004","PMD.ind.2005","PMD.ind.2006","PMD.ind.2007","PMD.ind.2008","PMD.ind.2009","PMD.ind.2010","PMD.ind.2011","PMD.ind.2012","PMD.ind.2013","PMD.ind.2014","PMD.ind.2015","PMD.ind.2016","PMD.ind.2017","PMD.ind.2018","PMD.ind.2019","PMD.ind.2020"
662,"LCA","Saint Lucia",34.4366651569605,34.4366651569605,34.4366651569605,34.4366651569605,34.4366651569605,34.4366651569605,34.9621341397631,35.4876031225659,36.0130721053685,36.5385410881713,37.0640100709738,37.5894790537764,38.1149480365792,38.6404170193817,39.1658860021845,39.6913549849871,39.0645210264533,38.4376870679197,37.8108531093859,37.1840191508524,36.5571851923186,36.4515642491816,36.3459433060444,36.2403223629072,36.1347014197703,36.1347014197703
670,"VCT","Saint Vincent and the Grenadines",30.7333831592555,30.7333831592555,30.7333831592555,30.7333831592555,30.7333831592555,30.7333831592555,31.0787588283545,31.4241344974531,31.7695101665521,32.1148858356508,32.4602615047497,32.8056371738487,33.1510128429474,33.4963885120463,33.841764181145,34.187139850244,33.552342617666,32.917545385088,32.28274815251,31.6479509199321,31.013153687354,31.2769700300777,31.5407863728011,31.8046027155244,32.0684190582481,32.0684190582481
882,"WSM","Samoa",47.7656356314636,47.7656356314636,47.7656356314636,47.7656356314636,47.7656356314636,47.7656356314636,47.9254000550372,48.0851644786105,48.2449289021841,48.4046933257576,48.5644577493312,48.7242221729045,48.8839865964781,49.0437510200516,49.2035154436249,49.3632798671985,49.2674264266919,49.1715729861852,49.0757195456783,48.9798661051717,48.884012664665,48.2478118431117,47.6116110215586,46.9754102000056,46.3392093784523,46.3392093784523
674,"SMR","San Marino",77.5079847215897,77.5079847215897,77.5079847215897,77.5079847215897,77.5079847215897,77.5079847215897,78.5303361755457,79.5526876295019,80.5750390834579,81.5973905374138,82.6197419913698,83.642093445326,84.664444899282,85.686796353238,86.7091478071942,87.7314992611501,86.8703364124187,86.009173563687,85.1480107149556,84.2868478662238,83.4256850174924,83.5253929229785,83.6251008284646,83.7248087339507,83.8245166394368,83.8245166394368
678,"STP","Sao Tome and Principe",45.1031799198409,45.1031799198409,45.1031799198409,45.1031799198409,45.1031799198409,45.1031799198409,44.4278516315454,43.7525233432499,43.0771950549544,42.4018667666589,41.7265384783634,41.0512101900679,40.3758819017724,39.7005536134769,39.0252253251814,38.3498970368859,36.5916209375104,34.8333448381349,33.0750687387591,31.3167926393835,29.558516540008,29.8742777746608,30.1900390093139,30.5058002439667,30.8215614786196,30.8215614786196
682,"SAU","Saudi Arabia",4.84049709524506,4.84049709524506,4.84049709524506,4.84049709524506,4.84049709524506,4.84049709524506,4.75617017954889,4.67184326385299,4.58751634815678,4.50318943246091,4.4188625167647,4.33453560106855,4.25020868537264,4.16588176967643,4.08155485398058,3.99722793828437,4.60170554528416,5.2061831522839,5.81066075928369,6.41513836628349,7.01961597328324,7.75737298734154,8.49513000140011,9.2328870154584,9.97064402951672,9.97064402951672
686,"SEN","Senegal",36.5943370534866,36.5943370534866,36.5943370534866,36.5943370534866,36.5943370534866,36.5943370534866,36.6850509811608,36.775764908835,36.8664788365092,36.9571927641834,37.0479066918573,37.1386206195315,37.2293345472057,37.3200484748799,37.4107624025541,37.5014763302283,36.5351240867692,35.5687718433099,34.6024195998508,33.6360673563915,32.6697151129324,32.9497339867505,33.2297528605687,33.5097717343872,33.7897906082054,33.7897906082054
688,"SRB","Serbia",15.1443607652104,15.1443607652104,15.1443607652104,15.1443607652104,15.1443607652104,15.1443607652104,15.6558312845102,16.1673018038101,16.6787723231097,17.1902428424095,17.7017133617094,18.2131838810093,18.7246544003091,19.2361249196087,19.7475954389085,20.2590659582084,21.149943095204,22.0408202321995,22.931697369195,23.8225745061906,24.7134516431861,25.555894096379,26.398336549572,27.2407790027647,28.0832214559576,28.0832214559576
690,"SYC","Seychelles",36.255051865534,36.255051865534,36.255051865534,36.255051865534,36.255051865534,36.255051865534,36.5912950799875,36.9275382944411,37.2637815088946,37.6000247233482,37.9362679378015,38.272511152255,38.6087543667086,38.9449975811621,39.2812407956157,39.6174840100692,39.7045130922798,39.7915421744902,39.8785712567008,39.9656003389112,40.0526294211218,39.8513282729508,39.6500271247798,39.4487259766085,39.2474248284375,39.2474248284375
694,"SLE","Sierra Leone",42.5185805095413,42.5185805095413,42.5185805095413,42.5185805095413,42.5185805095413,42.5185805095413,42.5059659369554,42.4933513643696,42.4807367917837,42.4681222191978,42.455507646612,42.4428930740258,42.43027850144,42.4176639288541,42.4050493562683,42.3924347836824,41.2433777324481,40.0943206812136,38.9452636299794,37.7962065787448,36.6471495275106,36.7987334742877,36.9503174210647,37.1019013678418,37.2534853146189,37.2534853146189
702,"SGP","Singapore",44.5399841470187,44.5399841470187,44.5399841470187,44.5399841470187,44.5399841470187,44.5399841470187,46.1228342734406,47.7056843998622,49.2885345262842,50.8713846527058,52.4542347791277,54.0370849055497,55.6199350319713,57.2027851583932,58.7856352848148,60.3684854112368,60.2531323265307,60.1377792418246,60.0224261571187,59.9070730724127,59.7917199877066,60.2956987260974,60.7996774644885,61.3036562028793,61.8076349412701,61.8076349412701
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",25.5713296915053,25.5713296915053,25.5713296915053,25.5713296915053,25.5713296915053,25.5713296915053,26.4106420814967,27.2499544714879,28.0892668614793,28.9285792514704,29.7678916414619,30.6072040314533,31.4465164214445,32.2858288114359,33.125141201427,33.9644535914185,35.2503791507081,36.5363047099974,37.822230269287,39.1081558285763,40.3940813878659,41.0650648050585,41.7360482222514,42.407031639444,43.0780150566368,43.0780150566368
705,"SVN","Slovenia",40.2656429405788,40.2656429405788,40.2656429405788,40.2656429405788,40.2656429405788,40.2656429405788,41.7300239767416,43.1944050129047,44.6587860490675,46.1231670852303,47.5875481213934,49.0519291575562,50.516310193719,51.9806912298818,53.4450722660449,54.9094533022077,56.0001646805749,57.0908760589421,58.1815874373091,59.2722988156762,60.3630101940434,60.9024126253467,61.4418150566496,61.9812174879525,62.5206199192558,62.5206199192558
90,"SLB","Solomon Islands",52.9098937703008,52.9098937703008,52.9098937703008,52.9098937703008,52.9098937703008,52.9098937703008,52.4068963031341,51.9038988359671,51.4009013688004,50.8979039016334,50.3949064344668,49.8919089673001,49.3889115001331,48.8859140329664,48.3829165657995,47.8799190986328,46.8905307052254,45.9011423118183,44.9117539184109,43.9223655250038,42.9329771315964,42.2223406074927,41.5117040833888,40.8010675592849,40.0904310351812,40.0904310351812
706,"SOM","Somalia",77.2222719154165,77.2222719154165,77.2222719154165,77.2222719154165,77.2222719154165,77.2222719154165,77.4415128093186,77.6607537032209,77.879994597123,78.0992354910251,78.3184763849274,78.5377172788295,78.7569581727315,78.9761990666335,79.1954399605359,79.414680854438,79.6253745055646,79.8360681566913,80.0467618078177,80.2574554589444,80.4681491100711,80.2010374717411,79.9339258334112,79.6668141950813,79.3997025567513,79.3997025567513
710,"ZAF","South Africa",15.5656025787591,15.5656025787591,15.5656025787591,15.5656025787591,15.5656025787591,15.5656025787591,15.5725120133056,15.5794214478519,15.5863308823982,15.5932403169448,15.6001497514913,15.6070591860376,15.6139686205842,15.6208780551305,15.6277874896768,15.6346969242233,16.1654310958198,16.696165267416,17.2268994390125,17.7576336106087,18.2883677822051,19.3931189274417,20.4978700726782,21.6026212179151,22.7073723631516,22.7073723631516
410,"KOR","South Korea",37.2824800555403,37.2824800555403,37.2824800555403,37.2824800555403,37.2824800555403,37.2824800555403,38.7300260612436,40.1775720669467,41.62511807265,43.0726640783531,44.5202100840564,45.9677560897597,47.4153020954628,48.8628481011661,50.3103941068691,51.7579401125725,52.0669701482292,52.3760001838859,52.6850302195429,52.9940602551996,53.3030902908564,53.4367000694041,53.5703098479522,53.7039196265,53.8375294050478,53.8375294050478
728,"SSD","South Sudan",46.1691456046625,46.1691456046625,46.1691456046625,46.1691456046625,46.1691456046625,46.1691456046625,46.0719536480467,45.9747616914311,45.8775697348152,45.7803777781993,45.6831858215837,45.5859938649679,45.488801908352,45.3916099517361,45.2944179951205,45.1972260385046,44.3946794488789,43.5921328592532,42.7895862696275,41.9870396800018,41.1844930903761,41.8593430528874,42.5341930153988,43.2090429779099,43.8838929404212,43.8838929404212
724,"ESP","Spain",60.5557836629931,60.5557836629931,60.5557836629931,60.5557836629931,60.5557836629931,60.5557836629931,61.8454151651128,63.1350466672324,64.424678169352,65.7143096714717,67.003941173591,68.2935726757107,69.5832041778303,70.8728356799499,72.1624671820695,73.4520986841892,74.6982587105093,75.9444187368294,77.1905787631493,78.4367387894695,79.6828988157896,80.5822246719741,81.4815505281587,82.3808763843435,83.280202240528,83.280202240528
144,"LKA","Sri Lanka",41.8078998059372,41.8078998059372,41.8078998059372,41.8078998059372,41.8078998059372,41.8078998059372,41.5659671148968,41.3240344238564,41.0821017328156,40.8401690417752,40.5982363507348,40.3563036596943,40.1143709686539,39.8724382776132,39.6305055865727,39.3885728955323,40.6174410734764,41.8463092514205,43.0751774293645,44.3040456073086,45.5329137852526,45.358371691927,45.1838295986013,45.0092875052754,44.8347454119498,44.8347454119498
275,"PSE","State of Palestine",15.1950523870513,15.1950523870513,15.1950523870513,15.1950523870513,15.1950523870513,15.1950523870513,15.1977602869918,15.200468186932,15.2031760868725,15.2058839868127,15.2085918867531,15.2112997866936,15.2140076866338,15.2167155865743,15.2194234865144,15.2221313864549,15.4286626857952,15.6351939851356,15.8417252844759,16.0482565838162,16.2547878831566,16.8550936351174,17.455399387078,18.0557051390385,18.6560108909994,18.6560108909994
729,"SDN","Sudan",32.9621970778438,32.9621970778438,32.9621970778438,32.9621970778438,32.9621970778438,32.9621970778438,32.0009093371332,31.0396215964224,30.0783338557119,29.1170461150014,28.1557583742909,27.1944706335801,26.2331828928695,25.271895152159,24.3106074114482,23.3493196707377,22.4774427704127,21.6055658700875,20.7336889697626,19.8618120694374,18.9899351691124,17.9500265101826,16.910117851253,15.8702091923235,14.8303005333936,14.8303005333936
740,"SUR","Suriname",23.1190120673763,23.1190120673763,23.1190120673763,23.1190120673763,23.1190120673763,23.1190120673763,23.7899433169377,24.4608745664989,25.1318058160604,25.8027370656216,26.473668315183,27.1445995647445,27.8155308143057,28.4864620638672,29.1573933134284,29.8283245629899,28.980956898736,28.1335892344819,27.286221570228,26.4388539059738,25.59148624172,26.7798132940614,27.9681403464027,29.1564673987441,30.3447944510855,30.3447944510855
752,"SWE","Sweden",80.1687924490129,80.1687924490129,80.1687924490129,80.1687924490129,80.1687924490129,80.1687924490129,81.5091304943164,82.8494685396202,84.1898065849236,85.5301446302274,86.8704826755309,88.2108207208347,89.5511587661384,90.8914968114419,92.2318348567457,93.5721729020492,96.9425275289076,100,100,100,100,100,100,100,100,100
756,"CHE","Switzerland",61.6463808053508,61.6463808053508,61.6463808053508,61.6463808053508,61.6463808053508,61.6463808053508,62.8297445308414,64.0131082563317,65.1964719818223,66.3798357073128,67.5631994328032,68.7465631582938,69.9299268837843,71.113290609275,72.2966543347653,73.4800180602558,74.9798839011442,76.4797497420325,77.9796155829211,79.4794814238095,80.9793472646978,82.6877058675075,84.3960644703175,86.1044230731272,87.8127816759369,87.8127816759369
760,"SYR","Syria",9.37939186161222,9.37939186161222,9.37939186161222,9.37939186161222,9.37939186161222,9.37939186161222,9.6100814568055,9.84077105199877,10.0714606471921,10.3021502423854,10.5328398375786,10.7635294327722,10.9942190279655,11.2249086231588,11.4555982183521,11.6862878135453,11.7358451059524,11.7854023983594,11.8349596907667,11.8845169831737,11.9340742755807,12.529029939914,13.1239856042477,13.7189412685811,14.3138969329148,14.3138969329148
158,"TWN","Taiwan",39.1470539279529,39.1470539279529,39.1470539279529,39.1470539279529,39.1470539279529,39.1470539279529,39.926153304521,40.7052526810888,41.484352057657,42.2634514342248,43.0425508107929,43.821650187361,44.6007495639288,45.3798489404969,46.1589483170647,46.9380476936328,46.6532705782498,46.3684934628667,46.0837163474839,45.7989392321008,45.5141621167177,46.0990519785202,46.6839418403229,47.2688317021256,47.853721563928,47.853721563928
762,"TJK","Tajikistan",18.5257283189245,18.5257283189245,18.5257283189245,18.5257283189245,18.5257283189245,18.5257283189245,18.1370929602976,17.7484576016709,17.359822243044,16.9711868844173,16.5825515257904,16.1939161671635,15.8052808085368,15.4166454499099,15.0280100912832,14.6393747326563,13.6349538834937,12.6305330343312,11.6261121851689,10.6216913360064,9.61727048684391,9.88980824310478,10.1623459993657,10.4348837556266,10.7074215118875,10.7074215118875
834,"TZA","Tanzania",60.0290504966558,60.0290504966558,60.0290504966558,60.0290504966558,60.0290504966558,60.0290504966558,59.4894753449481,58.9499001932404,58.4103250415326,57.8707498898249,57.3311747381169,56.7915995864092,56.2520244347014,55.7124492829937,55.172874131286,54.6332989795782,54.0953987363329,53.5574984930879,53.0195982498426,52.4816980065975,51.9437977633522,52.2179010072869,52.4920042512218,52.7661074951565,53.0402107390911,53.0402107390911
764,"THA","Thailand",30.4789198204494,30.4789198204494,30.4789198204494,30.4789198204494,30.4789198204494,30.4789198204494,31.0436315146355,31.6083432088214,32.1730549030075,32.7377665971934,33.3024782913795,33.8671899855656,34.4319016797515,34.9966133739376,35.5613250681235,36.1260367623096,37.2501395506396,38.3742423389693,39.4983451272993,40.622447915629,41.7465507039591,41.5908014453966,41.4350521868341,41.2793029282713,41.1235536697088,41.1235536697088
626,"TLS","Timor-Leste",72.2806981204469,72.2806981204469,72.2806981204469,72.2806981204469,72.2806981204469,72.2806981204469,70.5796034097686,68.8785086990903,67.1774139884121,65.4763192777338,63.7752245670558,62.0741298563775,60.3730351456993,58.671940435021,56.9708457243428,55.2697510136645,54.3101283256653,53.3505056376661,52.3908829496672,51.431260261668,50.4716375736688,50.1003153620248,49.7289931503807,49.3576709387363,48.9863487270923,48.9863487270923
768,"TGO","Togo",36.6957318456409,36.6957318456409,36.6957318456409,36.6957318456409,36.6957318456409,36.6957318456409,36.8957881439651,37.0958444422893,37.2959007406138,37.495957038938,37.6960133372622,37.8960696355864,38.0961259339107,38.2961822322351,38.4962385305594,38.6962948288836,37.5948364891286,36.4933781493732,35.3919198096182,34.2904614698629,33.1890031301079,33.3123227468316,33.435642363555,33.5589619802787,33.6822815970024,33.6822815970024
776,"TON","Tonga",51.4162059664186,51.4162059664186,51.4162059664186,51.4162059664186,51.4162059664186,51.4162059664186,51.435334075773,51.4544621851271,51.4735902944815,51.4927184038359,51.5118465131901,51.5309746225445,51.5501027318989,51.5692308412533,51.5883589506074,51.6074870599618,51.4826451032705,51.3578031465792,51.2329611898879,51.1081192331967,50.9832772765054,50.6374947693091,50.2917122621128,49.9459297549165,49.6001472477202,49.6001472477202
780,"TTO","Trinidad and Tobago",20.6342097359638,20.6342097359638,20.6342097359638,20.6342097359638,20.6342097359638,20.6342097359638,21.6646281833074,22.6950466306511,23.7254650779947,24.7558835253383,25.786301972682,26.8167204200256,27.8471388673692,28.8775573147128,29.9079757620564,30.9383942094001,30.7960738086312,30.6537534078624,30.5114330070935,30.3691126063247,30.2267922055558,30.1990532323919,30.1713142592281,30.1435752860639,30.1158363129001,30.1158363129001
788,"TUN","Tunisia",17.8027823053456,17.8027823053456,17.8027823053456,17.8027823053456,17.8027823053456,17.8027823053456,18.1032475565079,18.4037128076703,18.7041780588326,19.004643309995,19.3051085611573,19.6055738123197,19.906039063482,20.2065043146443,20.5069695658067,20.807434816969,21.5562083079207,22.3049817988721,23.0537552898238,23.8025287807751,24.5513022717268,24.9674702848715,25.3836382980162,25.7998063111612,26.2159743243059,26.2159743243059
792,"TUR","Turkey",22.4421357275878,22.4421357275878,22.4421357275878,22.4421357275878,22.4421357275878,22.4421357275878,22.7588387394919,23.0755417513961,23.3922447633003,23.7089477752045,24.0256507871087,24.3423537990129,24.6590568109171,24.9757598228212,25.2924628347254,25.6091658466296,26.0368016216114,26.4644373965932,26.8920731715753,27.319708946557,27.7473447215388,28.8882825039368,30.029220286335,31.1701580687333,32.3110958511313,32.3110958511313
795,"TKM","Turkmenistan",1.75312993010699,1.75312993010699,1.75312993010699,1.75312993010699,1.75312993010699,1.75312993010699,2.51000089927567,3.26687186844427,4.02374283761293,4.78061380678156,5.5374847759502,6.29435574511888,7.05122671428748,7.80809768345615,8.56496865262476,9.32183962179342,9.11483059902065,8.90782157624784,8.70081255347534,8.49380353070258,8.28679450792978,9.13544597526301,9.98409744259652,10.8327489099298,11.681400377263,11.681400377263
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",54.450813030617,54.450813030617,54.450813030617,54.450813030617,54.450813030617,54.450813030617,54.4637647029158,54.4767163752145,54.4896680475133,54.5026197198121,54.5155713921111,54.5285230644099,54.5414747367086,54.5544264090074,54.5673780813062,54.5803297536049,54.6201013410371,54.6598729284693,54.6996445159018,54.7394161033341,54.7791876907662,54.3180885423302,53.8569893938941,53.395890245458,52.9347910970219,52.9347910970219
800,"UGA","Uganda",58.8808562904111,58.8808562904111,58.8808562904111,58.8808562904111,58.8808562904111,58.8808562904111,58.1440517490642,57.4072472077175,56.6704426663705,55.9336381250238,55.1968335836768,54.4600290423299,53.7232245009832,52.9864199596362,52.2496154182895,51.5128108769426,50.1326936399703,48.7525764029981,47.3724591660262,45.9923419290539,44.6122246920817,45.4490397722902,46.2858548524983,47.1226699327068,47.9594850129153,47.9594850129153
804,"UKR","Ukraine",18.964024248197,18.964024248197,18.964024248197,18.964024248197,18.964024248197,18.964024248197,19.5041044269175,20.0441846056382,20.5842647843587,21.1243449630792,21.6644251417999,22.2045053205204,22.7445854992408,23.2846656779613,23.8247458566821,24.3648260354025,24.5485569118848,24.7322877883671,24.9160186648494,25.0997495413318,25.2834804178141,26.6091942518782,27.9349080859425,29.2606219200065,30.5863357540709,30.5863357540709
784,"ARE","United Arab Emirates",0.778181395755311,0.778181395755311,0.778181395755311,0.778181395755311,0.778181395755311,0.778181395755311,1.28469341829432,1.79120544083338,2.29771746337208,2.80422948591109,3.31074150845009,3.81725353098915,4.32376555352815,4.83027757606686,5.33678959860586,5.84330162114492,6.9858394004948,8.12837717984469,9.27091495919458,10.4134527385445,11.5559905178944,12.1485104627499,12.7410304076051,13.3335503524605,13.9260702973157,13.9260702973157
826,"GBR","United Kingdom",51.1957812499414,51.1957812499414,51.1957812499414,51.1957812499414,51.1957812499414,51.1957812499414,52.6449905209012,54.0941997918607,55.5434090628202,56.99261833378,58.4418276047397,59.8910368756992,61.3402461466587,62.7894554176185,64.238664688578,65.6878739595378,67.3531828502148,69.0184917408918,70.6838006315688,72.3491095222459,74.0144184129229,74.370625093609,74.7268317742949,75.083038454981,75.4392451356671,75.4392451356671
840,"USA","United States of America",54.007336995773,54.007336995773,54.007336995773,54.007336995773,54.007336995773,54.007336995773,55.4397413402137,56.872145684654,58.3045500290947,59.7369543735354,61.169358717976,62.6017630624164,64.0341674068571,65.4665717512977,66.8989760957381,68.3313804401787,69.6919385550219,71.0524966698651,72.4130547847086,73.7736128995518,75.134171014395,76.0469463094616,76.9597216045282,77.8724968995948,78.7852721946614,78.7852721946614
858,"URY","Uruguay",59.3614992423329,59.3614992423329,59.3614992423329,59.3614992423329,59.3614992423329,59.3614992423329,60.2674354002225,61.173371558112,62.0793077160019,62.9852438738914,63.891180031781,64.7971161896705,65.7030523475601,66.6089885054499,67.5149246633395,68.4208608212291,68.5217664530839,68.6226720849387,68.7235777167933,68.8244833486482,68.925388980503,69.4512964051175,69.9772038297323,70.5031112543468,71.0290186789615,71.0290186789615
860,"UZB","Uzbekistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287673031330939,0.287673031330939
548,"VUT","Vanuatu",48.991370020314,48.991370020314,48.991370020314,48.991370020314,48.991370020314,48.991370020314,48.6282189472405,48.2650678741669,47.9019168010934,47.5387657280198,47.1756146549462,46.8124635818727,46.4493125087991,46.0861614357256,45.723010362652,45.3598592895785,45.1740380437561,44.9882167979337,44.802395552111,44.6165743062886,44.4307530604662,43.8782465292208,43.325739997975,42.7732334667293,42.2207269354838,42.2207269354838
862,"VEN","Venezuela",33.1927378573234,33.1927378573234,33.1927378573234,33.1927378573234,33.1927378573234,33.1927378573234,33.1753908770315,33.15804389674,33.1406969164481,33.1233499361563,33.1060029558647,33.0886559755729,33.0713089952811,33.0539620149892,33.0366150346977,33.0192680544058,33.4193589929628,33.8194499315197,34.2195408700763,34.6196318086332,35.0197227471902,34.6952790787154,34.3708354102406,34.0463917417661,33.7219480732914,33.7219480732914
704,"VNM","Viet Nam",44.2594111086296,44.2594111086296,44.2594111086296,44.2594111086296,44.2594111086296,44.2594111086296,43.1133005702647,41.9671900318995,40.8210794935345,39.6749689551696,38.5288584168047,37.3827478784395,36.2366373400746,35.0905268017097,33.9444162633445,32.7983057249795,33.4030030496952,34.0077003744108,34.6123976991265,35.2170950238422,35.8217923485578,36.0268173857437,36.2318424229299,36.4368674601161,36.641892497302,36.641892497302
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",30.0194563202959,30.0194563202959,30.0194563202959,30.0194563202959,30.0194563202959,30.0194563202959,29.2246234884025,28.4297906565093,27.6349578246158,26.8401249927227,26.0452921608292,25.2504593289357,24.4556264970426,23.6607936651491,22.8659608332559,22.0711280013624,21.1803406534443,20.2895533055264,19.3987659576082,18.5079786096903,17.6171912617721,17.3077816477574,16.9983720337426,16.6889624197282,16.3795528057135,16.3795528057135
894,"ZMB","Zambia",45.6075343730543,45.6075343730543,45.6075343730543,45.6075343730543,45.6075343730543,45.6075343730543,45.1297029450606,44.6518715170668,44.1740400890731,43.6962086610793,43.2183772330859,42.7405458050921,42.2627143770984,41.7848829491046,41.3070515211109,40.8292200931171,40.0545691454769,39.279918197837,38.5052672501968,37.7306163025568,36.9559653549166,36.9444439036386,36.9329224523603,36.9214010010823,36.909879549804,36.909879549804
716,"ZWE","Zimbabwe",38.6149117434825,38.6149117434825,38.6149117434825,38.6149117434825,38.6149117434825,38.6149117434825,38.4201220975483,38.2253324516142,38.03054280568,37.8357531597459,37.6409635138121,37.4461738678779,37.2513842219438,37.0565945760097,36.8618049300755,36.6670152841414,36.2189129065563,35.7708105289713,35.3227081513866,34.8746057738016,34.4265033962165,35.3787498373046,36.3309962783924,37.2832427194801,38.2354891605682,38.2354891605682
